branch_id	region_id	product_id	stock_count	reserved_count	blocked_count	available_count	last_input_date	last_output_date	real_price	sale_price	list_price
1	6	586	0	0	0	0	29/04/2019 00:00:00	19/06/2019 00:00:00	168,668654	176,25	0
1	6	596	0	0	0	0	22/01/2011 00:00:00	24/01/2011 00:00:00	126,749886	127,28	481,28
1	6	598	0	0	0	0	22/01/2011 00:00:00	24/01/2011 00:00:00	126,749886	127,28	524,6
1	6	603	17	0	0	17	19/01/2021 00:00:00	05/02/2021 00:00:00	9,843975	11,754	34,87
1	6	609	7	0	1	6	01/06/2011 00:00:00		1,664167	1,59	0
1	6	613	0	0	0	0	23/02/2011 00:00:00	17/08/2012 00:00:00	61,996886	58,64	0
1	6	613	0	0	0	0	23/02/2011 00:00:00	17/08/2012 00:00:00	61,996886	58,64	222,53
1	6	620	0	0	0	0	28/11/2014 00:00:00	28/11/2014 00:00:00	12,707415	13,23	0
1	6	622	0	0	0	0	16/09/2011 00:00:00	10/01/2012 00:00:00	16,1728	16,7	56,96
1	6	623	0	0	0	0	25/02/2019 00:00:00	31/07/2019 00:00:00	33,476283	30,19	0
1	6	624	5	0	0	5	31/12/2020 00:00:00	11/11/2020 00:00:00	11,582351	11,499888	40,83
1	6	626	1	0	0	1	18/01/2021 00:00:00	16/02/2021 00:00:00	7,811156	8,48	17,36
1	6	628	2	0	0	2	25/02/2011 00:00:00	10/01/2012 00:00:00	12	25,65	102,79
1	6	629	2	0	0	2	25/02/2011 00:00:00	10/01/2012 00:00:00	14	28,86	106,11
1	6	630	72	0	0	72	20/12/2019 00:00:00	10/01/2012 00:00:00	3,391875	4,05	0
1	6	636	0	0	0	0	09/05/2011 00:00:00	07/04/2011 00:00:00	1,190394	14,59	0
1	6	636	0	0	0	0	09/05/2011 00:00:00	07/04/2011 00:00:00	1,190394	14,59	60,75
1	6	638	0	0	0	0	03/06/2011 00:00:00	04/05/2011 00:00:00	3,71928	14,59	0
1	6	639	0	0	0	0	09/05/2011 00:00:00	07/04/2011 00:00:00	3E-06	14,59	60,75
1	6	646	0	0	0	0	25/02/2011 00:00:00	10/01/2012 00:00:00	13,38203	13,82	50,81
1	6	655	0	0	0	0	10/05/2011 00:00:00	10/01/2012 00:00:00	36,67643	47,645	0
1	6	658	89	0	15	74	22/06/2020 00:00:00	22/02/2021 00:00:00	16,713542	19,9	0
1	6	659	0	0	0	0	20/01/2020 00:00:00	24/03/2020 00:00:00	22,108479	26,3983	82,34
1	6	662	0	0	0	0	21/03/2011 00:00:00	10/01/2012 00:00:00	18,276548	19,13	69,4
1	6	662	0	0	0	0	21/03/2011 00:00:00	10/01/2012 00:00:00	18,276548	19,13	75,65
1	6	665	0	0	0	0	30/01/2017 00:00:00	31/01/2017 00:00:00	15,1869	16,33	53,08
1	6	671	0	0	0	0	21/03/2011 00:00:00	10/01/2012 00:00:00	16,318005	17,08	0
1	6	682	5	0	0	5	06/07/2011 00:00:00		661,705	714	0
1	6	684	520	9	10	501	11/12/2020 00:00:00	23/02/2021 00:00:00	29,329724	29	87,09
1	6	690	0	0	0	0	15/04/2011 00:00:00	10/01/2012 00:00:00	193,56029	184,78	734,97
1	6	691	0	0	0	0	15/04/2011 00:00:00		68,557151	68,95	260,32
1	6	694	0	0	0	0	15/04/2011 00:00:00		68,557151	68,95	283,75
1	6	709	0	0	0	0	05/05/2011 00:00:00	17/12/2013 00:00:00	108,481905	115	0
1	6	711	0	0	0	0	18/07/2011 00:00:00	16/11/2011 00:00:00	7,863788	7,8	35,39
1	6	715	0	0	0	0	22/09/2011 00:00:00		30,077335	26,8	0
1	6	718	0	0	0	0	01/06/2020 00:00:00	23/09/2020 00:00:00	23,423749	26,55	55,8
1	6	720	0	0	0	0	11/05/2011 00:00:00	10/01/2012 00:00:00	51,174807	48,3	210,83
1	6	721	0	0	0	0	11/05/2011 00:00:00	06/01/2012 00:00:00	51,174807	48,3	210,83
1	6	723	0	0	0	0	11/05/2011 00:00:00	10/01/2012 00:00:00	51,174807	48,3	0
1	6	724	0	0	0	0	11/05/2011 00:00:00	10/01/2012 00:00:00	51,174807	48,3	210,83
1	6	728	0	0	0	0	11/05/2011 00:00:00	10/01/2012 00:00:00	27,812395	26,25	105,6
1	6	728	0	0	0	0	11/05/2011 00:00:00	10/01/2012 00:00:00	27,812395	26,25	115,1
1	6	733	0	0	0	0	22/09/2011 00:00:00	30/06/2011 00:00:00	11,152886	11	43,36
1	6	740	0	0	0	0	16/09/2011 00:00:00	10/01/2012 00:00:00	1,536808	1,52	6,41
1	6	741	0	0	0	0	22/05/2018 00:00:00	17/09/2018 00:00:00	2,058105	1,7942	8,16
1	6	748	0	0	0	0	03/06/2011 00:00:00	10/01/2012 00:00:00	11,013572	10,87	45,38
1	6	750	0	0	0	0	22/08/2011 00:00:00	10/01/2012 00:00:00	35,167712	35,42	147,85
1	6	753	0	0	0	0	02/07/2014 00:00:00	02/07/2014 00:00:00	24,49275	25,5	0
1	6	754	0	0	0	0	22/05/2018 00:00:00	14/01/2019 00:00:00	40,10735	40,58	129,71
1	6	754	0	0	0	0	22/05/2018 00:00:00	14/01/2019 00:00:00	40,10735	40,58	141,38
1	6	758	20	0	0	20	09/02/2021 00:00:00	23/02/2021 00:00:00	59,2012	67	125,22
1	6	759	35	2	0	33	09/02/2021 00:00:00	23/02/2021 00:00:00	58,473529	67	125,22
1	6	760	0	0	0	0	08/06/2011 00:00:00		13,541756	14,03	0
1	6	766	0	0	0	0	22/01/2020 00:00:00	29/07/2020 00:00:00	41,307218	49,6813	0
1	6	768	0	0	0	0	27/09/2011 00:00:00	10/01/2012 00:00:00	9,303279	7,30625	0
1	6	769	0	0	0	0	27/09/2011 00:00:00	10/01/2012 00:00:00	36,564357	36,47	127,97
1	6	770	0	0	0	0	14/06/2011 00:00:00		16,560612	16,01	0
1	6	771	0	0	0	0	14/06/2011 00:00:00		31,642044	30,59	0
1	6	774	0	0	0	0	16/06/2011 00:00:00		177,538983	174,05	671,04
1	6	782	8	0	1	7	10/10/2011 00:00:00		1,278811	1,28	0
1	6	783	58	0	14	44	25/03/2020 00:00:00	19/06/2020 00:00:00	17,500197	20,63	0
1	6	794	0	0	0	0	30/01/2017 00:00:00	31/01/2017 00:00:00	33,3484	30,88	133,51
1	6	797	5	0	0	5	31/12/2020 00:00:00	11/11/2020 00:00:00	11,582464	11,5	34,6
1	6	797	5	0	0	5	31/12/2020 00:00:00	11/11/2020 00:00:00	11,582464	11,5	37,71
1	6	806	0	0	0	0	18/07/2013 00:00:00	16/01/2014 00:00:00	27,532814	28,79	0
1	6	817	0	0	0	0	30/12/1899 00:00:00		9,080351	10,07	0
1	6	828	0	0	0	0	30/12/1899 00:00:00		24,743279	27,44	0
1	6	832	0	0	0	0	30/12/1899 00:00:00		11,641244	12,91	0
1	6	835	0	0	0	0	30/12/1899 00:00:00		1,89	1,89	0
1	6	837	0	0	0	0	16/09/2011 00:00:00	19/09/2011 00:00:00	55,920326	56,02	0
1	6	880	100	0	0	100	05/10/2011 00:00:00		0,7692	0,8	0
1	6	891	79	79	0	0	19/02/2020 00:00:00	16/03/2020 00:00:00	86,421605	87,55	242,56
1	6	901	4	0	4	0	01/04/2020 00:00:00	16/09/2020 00:00:00	87,697838	102,68	321,14
1	6	944	0	0	0	0	24/11/2011 00:00:00		169	169	0
1	6	958	0	0	0	0	02/12/2011 00:00:00	08/12/2011 00:00:00	6,475479	6,52	0
1	6	958	0	0	0	0	02/12/2011 00:00:00	08/12/2011 00:00:00	6,475479	6,52	24,58
1	6	960	18	0	0	18	11/06/2019 00:00:00	19/11/2019 00:00:00	4,304244	4,7075	0
1	6	960	18	0	0	18	11/06/2019 00:00:00	19/11/2019 00:00:00	4,304244	4,7075	13,91
1	6	965	0	0	0	0	26/12/2011 00:00:00		24,817	29,9	0
1	6	979	0	0	0	0	19/11/2012 00:00:00	03/10/2013 00:00:00	62,754	58	215,11
1	6	1117	67	0	34	33	01/09/2016 00:00:00		174,464935	175,35	0
1	6	1135	3	0	0	3	01/02/2012 00:00:00		15	15	0
1	6	1136	3	0	0	3	01/02/2012 00:00:00		30	30	0
1	6	1256	1	0	0	1	14/03/2012 00:00:00		392	392	0
1	6	1263	0	0	0	0		01/11/2019 00:00:00	7		60,82
1	6	1280	35	0	0	35	09/04/2012 00:00:00		123,7871	123,7871	0
1	6	1342	0	0	0	0	13/08/2012 00:00:00		2,3622	2,54	10,04
1	6	1382	0	0	0	0	02/08/2012 00:00:00	16/11/2020 00:00:00	5,232122	5,9	0
1	6	1415	1	0	0	1	27/08/2012 00:00:00		396,18463	389,6	0
1	6	1426	0	0	0	0	06/07/2020 00:00:00	23/12/2020 00:00:00	43,117212	46,45	97,01
1	6	1428	4	0	0	4	18/06/2020 00:00:00	10/11/2020 00:00:00	59,84239	72,6805	0
1	6	1459	23	11	0	12	03/02/2021 00:00:00	16/02/2021 00:00:00	2,726581	2,235	6,53
1	6	1462	120	0	120	0	23/02/2021 00:00:00	02/02/2021 00:00:00	2,613121	2,458	0
1	6	1494	4	0	0	4	29/07/2013 00:00:00		10,92	10,92	0
1	6	1512	0	0	0	0	30/01/2017 00:00:00	31/01/2017 00:00:00	14,5173	15,61	0
1	6	1530	0	0	0	0			0		0
1	6	1535	0	0	0	0	23/11/2020 00:00:00	02/02/2021 00:00:00	7,37375	8,5	21,69
1	6	1536	0	0	0	0	15/04/2020 00:00:00	06/05/2020 00:00:00	157,176	180	320
1	6	1542	340	1	0	339	03/12/2020 00:00:00	18/02/2021 00:00:00	51,811126	59,8	0
1	6	1570	3	0	0	3	28/01/2013 00:00:00		470,4	470,4	0
1	6	1575	3	0	0	3	28/01/2013 00:00:00		7,2	7,2	0
1	6	1583	0	0	0	0	17/06/2019 00:00:00	18/06/2019 00:00:00	425,092424	459,02	1335,94
1	6	1583	0	0	0	0	17/06/2019 00:00:00	18/06/2019 00:00:00	425,092424	459,02	1456,17
1	6	1600	1	0	0	1	27/02/2013 00:00:00		13000	13000	0
1	6	1620	0	0	0	0			0		0
1	6	1654	0	0	0	0	08/04/2013 00:00:00	08/04/2013 00:00:00	14,0313	18,9	0
1	6	1659	0	0	0	0	04/10/2016 00:00:00	16/02/2017 00:00:00	67,075259	64,31	183,74
1	6	1661	0	0	0	0	12/04/2013 00:00:00	24/04/2014 00:00:00	20,289125	19,3225	0
1	6	1661	0	0	0	0	12/04/2013 00:00:00	24/04/2014 00:00:00	20,289125	19,3225	109,59
1	6	1664	0	0	0	0	12/04/2013 00:00:00		10,547486	10,5825	60,02
1	6	1704	0	0	0	0	18/06/2020 00:00:00	18/06/2020 00:00:00	9,569916	12	29,43
1	6	1708	5	0	5	0	01/04/2020 00:00:00	25/09/2020 00:00:00	61,625125	71,64	207,5
1	6	1736	0	0	0	0	19/08/2014 00:00:00		1,127132	1,085	0
1	6	1737	0	0	0	0	19/08/2014 00:00:00		1,319374	1,27	0
1	6	1835	70,99	0	0	70,99	31/05/2013 00:00:00		7,270968	7	0
1	6	1849	33	0	0	33	03/02/2021 00:00:00	19/02/2021 00:00:00	3,010668	3,52	9,25
1	6	1851	8	2	0	6	03/02/2021 00:00:00	06/01/2021 00:00:00	8,398208	9,45	0
1	6	1854	7	1	0	6	23/11/2020 00:00:00	19/01/2021 00:00:00	108,025105	111,79	307,64
1	6	1878	11	0	0	11	10/08/2020 00:00:00	10/02/2021 00:00:00	133,243416	150,8325	393,13
1	6	1887	1	0	0	1	19/06/2013 00:00:00		65	65	0
1	6	1921	6	0	0	6	03/02/2021 00:00:00	11/01/2021 00:00:00	119,268213	119,62	312,48
1	6	1921	6	0	0	6	03/02/2021 00:00:00	11/01/2021 00:00:00	119,268213	119,62	340,6
1	6	1922	0	0	0	0	03/12/2019 00:00:00	05/12/2019 00:00:00	66,71075	76,9	192,86
1	6	1976	0	0	0	0	06/12/2016 00:00:00	09/12/2016 00:00:00	30,597	32,9	0
1	6	2004	1	0	0	1	07/11/2013 00:00:00		91,005402	72,82	0
1	6	2009	1	0	0	1	07/11/2013 00:00:00		82,207297	68,77	0
1	6	2010	3	0	0	3	07/11/2013 00:00:00		43,476586	36,37	0
1	6	2039	0	0	0	0	12/12/2014 00:00:00	02/06/2016 00:00:00	80,3526	67,32	0
1	6	2044	2	0	2	0	23/10/2020 00:00:00	03/11/2020 00:00:00	25,733092	29,5	0
1	6	2049	0	0	0	0	03/12/2013 00:00:00		778	778	0
1	6	2051	0	0	0	0			0		0
1	6	2074	0	0	0	0			0		0
1	6	2116	0	0	0	0	01/04/2020 00:00:00	12/01/2021 00:00:00	35,666806	38,71	0
1	6	2137	37	0	0	37	08/07/2020 00:00:00	09/02/2021 00:00:00	14,280084	17,04	47,48
1	6	2171	3	0	0	3	21/11/2018 00:00:00	11/09/2020 00:00:00	4,255304	7	14,97
1	6	2194	0	0	0	0			0		48,95
1	6	2196	1	0	1	0	29/07/2020 00:00:00	22/02/2021 00:00:00	13,046188	15	0
1	6	2196	1	0	1	0	29/07/2020 00:00:00	22/02/2021 00:00:00	13,046188	15	33,79
1	6	2216	3	0	0	3	31/12/2020 00:00:00	06/11/2020 00:00:00	65,543892	71,75	160,16
1	6	2226	1	0	0	1	14/07/2014 00:00:00		106,351144	106,45	0
1	6	2259	319	0	2	317	05/05/2020 00:00:00	10/02/2021 00:00:00	5,313836	5,43	18,54
1	6	2270	2	0	0	2	03/02/2021 00:00:00	08/01/2021 00:00:00	196,635237	210,07	495,49
1	6	2271	0	0	0	0	14/08/2019 00:00:00	29/05/2020 00:00:00	529,619346	591,99	0
1	6	2280	20	0	0	20	16/01/2019 00:00:00	12/12/2019 00:00:00	24,49475	26,02	0
1	6	2284	2	0	2	0	02/07/2019 00:00:00	24/09/2019 00:00:00	22,191083	23,39	100,88
1	6	2301	0	0	0	0	31/10/2014 00:00:00		1,622112	1,545	0
1	6	2304	0	0	0	0	11/12/2014 00:00:00		1,004057	0,715	0
1	6	2315	0	0	0	0	11/12/2014 00:00:00		1,482136	1,3483	0
1	6	2326	0	0	0	0	11/12/2014 00:00:00		1,054426	0,9583	0
1	6	2330	0	0	0	0	31/10/2014 00:00:00		2,546369	1,735	0
1	6	2331	0	0	0	0	11/12/2014 00:00:00		0,871787	0,7817	0
1	6	2334	0	0	0	0	11/12/2014 00:00:00		0,974526	0,8733	0
1	6	2360	0	0	0	0	11/12/2014 00:00:00		4,698244	2,94	0
1	6	2364	48	0	0	48	14/03/2019 00:00:00		4,684304	4,55	0
1	6	2370	0	0	0	0	06/01/2020 00:00:00	14/01/2020 00:00:00	91,388101	87,55	266,07
1	6	2378	78	0	2	76	27/09/2019 00:00:00		125,503401	127,24	0
1	6	2493	7	0	0	7	23/11/2020 00:00:00		13,242002	3,485	0
1	6	2500	16	0	0	16	03/02/2021 00:00:00	04/02/2021 00:00:00	8,817698	8,99	17,33
1	6	2505	5	0	5	0	13/07/2020 00:00:00	13/07/2020 00:00:00	16,906242	14,99	0
1	6	2509	1	0	1	0	25/04/2019 00:00:00		3500	3500	0
1	6	2525	1307	0	20	1287	03/04/2020 00:00:00	01/12/2020 00:00:00	11,651395	13,1897	43,9
1	6	2577	0	0	0	0		05/09/2018 00:00:00	87,327926		273,46
1	6	2586	16	0	0	16	04/11/2019 00:00:00	02/06/2020 00:00:00	8,701159	12	28,8
1	6	2602	0	0	0	0			0		0
1	6	2614	0	0	0	0	03/04/2020 00:00:00	01/12/2020 00:00:00	27,23147	33,79	88,47
1	6	2663	0	0	0	0	06/08/2019 00:00:00	10/10/2019 00:00:00	16,331084	22,4375	134,74
1	6	2664	0	0	0	0	17/02/2020 00:00:00	18/06/2020 00:00:00	14,502499	18,6525	61,24
1	6	2666	0	0	0	0	02/04/2019 00:00:00	14/12/2020 00:00:00	22,356156	31,0575	0
1	6	2666	0	0	0	0	02/04/2019 00:00:00	14/12/2020 00:00:00	22,356156	31,0575	70,77
1	6	2669	0	0	0	0	06/08/2019 00:00:00	29/01/2020 00:00:00	60,916315	87,47	272,2
1	6	2669	0	0	0	0	06/08/2019 00:00:00	29/01/2020 00:00:00	60,916315	87,47	296,7
1	6	2681	847	0	0	847	21/05/2020 00:00:00	24/07/2020 00:00:00	88,245213	93,65	0
1	6	2687	1	0	0	1	03/04/2020 00:00:00	26/01/2021 00:00:00	20,15297	21,67	0
1	6	2688	0	0	0	0	05/07/2019 00:00:00	25/09/2019 00:00:00	10,185358	13,7775	49
1	6	2698	0	0	0	0	05/08/2019 00:00:00	30/09/2019 00:00:00	10,867115	13,035	0
1	6	2704	0	0	0	0	05/08/2019 00:00:00	02/10/2019 00:00:00	13,878135	18,7725	57,85
1	6	2706	0	0	0	0	05/08/2019 00:00:00	28/11/2019 00:00:00	44,457583	59,5375	176,94
1	6	2710	3	0	0	3	05/07/2019 00:00:00	16/07/2019 00:00:00	22,534868	30,4825	149,71
1	6	2710	3	0	0	3	05/07/2019 00:00:00	16/07/2019 00:00:00	22,534868	30,4825	163,18
1	6	2716	0	0	0	0			0		0
1	6	2717	0	0	0	0			0		22,58
1	6	2732	88	0	71	17	12/02/2021 00:00:00	22/02/2021 00:00:00	12,917891	16,4165	31,9
1	6	2739	0	0	0	0	11/01/2021 00:00:00	27/01/2021 00:00:00	8,4825	9,75	17,68
1	6	2742	0	0	0	0	28/11/2019 00:00:00	08/04/2020 00:00:00	4,54329	5,1429	0
1	6	2755	102	20	0	82	23/10/2020 00:00:00	19/02/2021 00:00:00	9,208301	11,45	25,86
1	6	2760	21	1	0	20	15/01/2021 00:00:00	12/02/2021 00:00:00	5,84529	6,55	15,87
1	6	2761	12	0	0	12	23/10/2020 00:00:00	25/01/2021 00:00:00	7,299029	8,19	15,87
1	6	2762	62	0	0	62	30/11/2020 00:00:00	10/02/2021 00:00:00	7,301624	8,19	15,87
1	6	2764	10	0	0	10	15/01/2021 00:00:00	25/01/2021 00:00:00	30,271285	33,86	0
1	6	2769	48	0	1	47	27/03/2020 00:00:00	28/10/2020 00:00:00	15,546612	13,7	0
1	6	2787	0	0	0	0	16/01/2017 00:00:00	08/02/2017 00:00:00	37	37	0
1	6	2792	0	0	0	0	21/12/2016 00:00:00		6,4267		0
1	6	2797	30	30	0	0	30/04/2020 00:00:00	05/02/2021 00:00:00	4,69	5,6	22,26
1	6	2802	0	0	0	0	16/01/2017 00:00:00	20/01/2017 00:00:00	79,0221	84,97	279,01
1	6	2803	7	0	0	7	15/10/2020 00:00:00	27/09/2019 00:00:00	98,581757	103,51	0
1	6	2804	1	0	1	0	16/01/2017 00:00:00		45	45	105,48
1	6	2806	0	0	0	0	11/10/2018 00:00:00	19/02/2021 00:00:00	8	12,475	51,72
1	6	2808	0	0	0	0	11/10/2018 00:00:00	12/12/2018 00:00:00	12,084848	12,475	0
1	6	2810	0	0	0	0	30/01/2017 00:00:00	31/01/2017 00:00:00	27,5616	28,12	108,89
1	6	2812	4	0	0	4	03/02/2021 00:00:00	17/12/2020 00:00:00	22,370926	21,58	73,25
1	6	2814	0	0	0	0	30/01/2017 00:00:00	31/01/2017 00:00:00	15,1869	16,33	0
1	6	2814	0	0	0	0	30/01/2017 00:00:00	31/01/2017 00:00:00	15,1869	16,33	53,08
1	6	2815	0	0	0	0	30/01/2017 00:00:00		22,9338	24,66	89,01
1	6	2817	0	0	0	0	30/01/2017 00:00:00	31/01/2017 00:00:00	14,1918	15,26	53,08
1	6	2818	0	0	0	0	30/01/2017 00:00:00	31/01/2017 00:00:00	16,7958	18,06	66,68
1	6	2819	29	0	18	11	27/03/2017 00:00:00	07/04/2017 00:00:00	111,235556	100	225,79
1	6	2821	46	2	0	44	19/02/2021 00:00:00	23/02/2021 00:00:00	11,396156	13,06	34,12
1	6	2826	12	0	0	12	04/12/2018 00:00:00		27,037149	26,37	62,72
1	6	2827	21	0	0	21	04/12/2018 00:00:00		29,352038	26,02	75,26
1	6	2829	0	0	0	0	20/02/2017 00:00:00	20/02/2017 00:00:00	8,257086	7,79	31,3
1	6	2831	0	0	0	0	20/02/2017 00:00:00	20/02/2017 00:00:00	8,257086	7,79	31,3
1	6	2837	72	72	0	0	01/04/2020 00:00:00	17/06/2020 00:00:00	6,80991	7,7133	0
1	6	2837	72	72	0	0	01/04/2020 00:00:00	17/06/2020 00:00:00	6,80991	7,7133	16,61
1	6	2841	0	0	0	0	03/04/2019 00:00:00	19/06/2020 00:00:00	2,372143	2,9745	0
1	6	2848	1	0	0	1	18/05/2017 00:00:00	25/05/2017 00:00:00	22,0131	23,67	49
1	6	2848	1	0	0	1	18/05/2017 00:00:00	25/05/2017 00:00:00	22,0131	23,67	53,41
1	6	2852	12	0	0	12	10/09/2018 00:00:00		17,489993	16,5	0
1	6	2855	7	0	0	7	23/10/2020 00:00:00	23/02/2021 00:00:00	5,834204	6,55	14,56
1	6	2859	1	1	0	0	01/04/2020 00:00:00	23/11/2020 00:00:00	92,117287	107,46	0
1	6	2874	400	0	0	400	05/12/2017 00:00:00		0,41971	0,4201	0
1	6	2878	0	0	0	0	14/05/2020 00:00:00	04/09/2020 00:00:00	18,899539	21,21	0
1	6	2878	0	0	0	0	14/05/2020 00:00:00	04/09/2020 00:00:00	18,899539	21,21	39,9
1	6	2880	0	0	0	0	23/10/2019 00:00:00	22/05/2020 00:00:00	35,7745	35,9	25,19
1	6	2892	0	0	0	0	30/11/2020 00:00:00	30/11/2020 00:00:00	2,01465	2,22	9,27
1	6	2897	0	0	0	0	12/03/2019 00:00:00	24/09/2019 00:00:00	5,818103	5,4	12,58
1	6	2898	17	0	1	16	15/10/2020 00:00:00	18/12/2020 00:00:00	37,943235	39,08	79
1	6	2899	1	0	0	1	15/10/2020 00:00:00	15/05/2020 00:00:00	89,530154	89,64	0
1	6	2907	3	0	3	0	22/05/2018 00:00:00		35	35	0
1	6	2913	0	0	0	0	10/08/2020 00:00:00	23/09/2020 00:00:00	75,771144	75	189,9
1	6	2913	0	0	0	0	10/08/2020 00:00:00	23/09/2020 00:00:00	75,771144	75	206,99
1	6	2916	0	0	0	0	18/03/2020 00:00:00	03/08/2020 00:00:00	11,589858	18,5067	0
1	6	2917	0	0	0	0	27/02/2020 00:00:00	02/03/2020 00:00:00	77,295706	87,55	0
1	6	2923	89	1	0	88	12/02/2021 00:00:00	23/02/2021 00:00:00	16,687919	15,9	0
1	6	2923	89	1	0	88	12/02/2021 00:00:00	23/02/2021 00:00:00	16,687919	15,9	40,02
1	6	2934	1	0	1	0	10/08/2018 00:00:00		840	840	0
1	6	2937	1	0	1	0	09/12/2020 00:00:00	01/02/2021 00:00:00	76,25325	87,9	189,99
1	6	2938	1	0	1	0	09/12/2020 00:00:00	18/01/2021 00:00:00	76,25325	87,9	184,58
1	6	2941	159	0	0	159	03/01/2020 00:00:00	19/02/2021 00:00:00	22,425062	28,9	35,97
1	6	2945	1	0	0	1	27/09/2018 00:00:00		654,711432	655,32	0
1	6	2947	0	0	0	0	28/09/2018 00:00:00	27/09/2019 00:00:00	19,89		46,62
1	6	2952	117	0	0	117	04/12/2020 00:00:00	23/02/2021 00:00:00	2,9148	3,36	5,9
1	6	2953	121	0	0	121	04/12/2020 00:00:00	23/02/2021 00:00:00	2,9148	3,36	5,9
1	6	2953	121	0	0	121	04/12/2020 00:00:00	23/02/2021 00:00:00	2,9148	3,36	6,43
1	6	2956	0	0	0	0	08/11/2018 00:00:00	29/07/2019 00:00:00	0,710604	0,8083	0
1	6	2958	0	0	0	0	08/11/2018 00:00:00	23/04/2019 00:00:00	0,849509	0,9663	3,42
1	6	2963	0	0	0	0	12/06/2020 00:00:00	10/08/2020 00:00:00	78,460222	82	165
1	6	2966	0	0	0	0	03/12/2019 00:00:00	18/05/2020 00:00:00	64,434922	58	149
1	6	2969	0	0	0	0	12/06/2020 00:00:00	14/07/2020 00:00:00	89,942206	94	181,9
1	6	2971	7	0	0	7	12/11/2018 00:00:00	18/09/2019 00:00:00	55,67351	47	0
1	6	2976	11	0	3	8	21/11/2018 00:00:00	30/05/2020 00:00:00	3,004233	2,9167	0
1	6	2980	6	0	0	6	02/07/2019 00:00:00	21/01/2021 00:00:00	6,770452	7,1667	0
1	6	2984	26	0	0	26	09/12/2020 00:00:00	16/02/2021 00:00:00	31,500933	50,74	90,47
1	6	2985	5	0	5	0	18/09/2020 00:00:00	25/09/2020 00:00:00	11,250447	14,106666	0
1	6	2986	35	0	0	35	09/12/2020 00:00:00	17/02/2021 00:00:00	55,877592	68,3355	81,75
1	6	2990	35	0	1	34	29/12/2020 00:00:00	18/02/2021 00:00:00	80,858562	93,214	0
1	6	2991	0	0	0	0	07/06/2019 00:00:00	09/03/2020 00:00:00	19,084543	17	0
1	6	2992	0	0	0	0	08/07/2020 00:00:00	14/09/2020 00:00:00	20,838658	19,85	52,08
1	6	2993	0	0	0	0	03/12/2019 00:00:00	27/01/2020 00:00:00	36,583521	34	81,2
1	6	2997	2	0	0	2	23/11/2018 00:00:00	03/08/2020 00:00:00	79,446689	67	165
1	6	3005	11	0	0	11	01/04/2020 00:00:00	23/02/2021 00:00:00	8,559331	10	0
1	6	3008	0	0	0	0	03/09/2020 00:00:00	14/09/2020 00:00:00	37,880304	47,49	87,81
1	6	3009	0	0	0	0	27/11/2018 00:00:00	07/12/2018 00:00:00	38,5485	41,45	95,71
1	6	3012	70	0	0	70	27/11/2018 00:00:00	19/02/2021 00:00:00	1,8879	2,03	4,79
1	6	3015	0	0	0	0	17/05/2019 00:00:00	20/05/2019 00:00:00	31,94757	40,06	69,59
1	6	3026	1	0	0	1	06/07/2020 00:00:00	25/01/2021 00:00:00	68,025519	77,05	0
1	6	3032	5	0	0	5	30/11/2018 00:00:00	30/11/2020 00:00:00	71,12758	62	0
1	6	3033	0	0	0	0	02/06/2020 00:00:00	23/09/2020 00:00:00	23,649512	27,54	44,9
1	6	3035	0	0	0	0	02/06/2020 00:00:00	17/07/2020 00:00:00	21,234253	27,54	0
1	6	3045	3	0	0	3	09/12/2020 00:00:00	10/02/2021 00:00:00	59,76959	60,4763	0
1	6	3045	3	0	0	3	09/12/2020 00:00:00	10/02/2021 00:00:00	59,76959	60,4763	142
1	6	3048	64	0	6	58	07/12/2020 00:00:00	04/02/2021 00:00:00	42,197131	38,0683	115
1	6	3059	0	0	0	0	16/11/2020 00:00:00	17/02/2021 00:00:00	118,5921	130,68	295,34
1	6	3060	25	0	4	21	19/03/2019 00:00:00	23/11/2020 00:00:00	5,132723	4	15,86
1	6	3063	13	0	2	11	27/01/2021 00:00:00	22/02/2021 00:00:00	107,878607	113,36	185
1	6	3064	0	0	0	0	20/12/2018 00:00:00	02/10/2019 00:00:00	14,498266		33,15
1	6	3073	87	0	0	87	08/07/2020 00:00:00	22/02/2021 00:00:00	15,787614	13,94	0
1	6	3074	81	0	0	81	29/09/2020 00:00:00	23/02/2021 00:00:00	31,674376	30,61	39,98
1	6	3075	24	0	0	24	29/09/2020 00:00:00	23/02/2021 00:00:00	37,008948	45,35	73,7
1	6	3078	9	0	0	9		16/11/2020 00:00:00	93,86338		240,8
1	6	3079	0	0	0	0	16/01/2019 00:00:00		6,544261	7,06	19,04
1	6	3080	11	0	0	11	19/03/2020 00:00:00	17/02/2021 00:00:00	122,789453	140	348,66
1	6	3082	52	0	14	38	19/02/2021 00:00:00	23/02/2021 00:00:00	4,669642	5,6	8,66
1	6	3082	52	0	14	38	19/02/2021 00:00:00	23/02/2021 00:00:00	4,669642	5,6	11,9
1	6	3087	0	0	0	0	14/02/2019 00:00:00	08/07/2020 00:00:00	12,276225	13,99	0
1	6	3088	0	0	0	0	08/11/2019 00:00:00	13/08/2020 00:00:00	10,097855	11,6241	30,52
1	6	3089	0	0	0	0	08/11/2019 00:00:00	23/02/2021 00:00:00	10,702384	12,32	28
